x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
1.947921, 0.209296, 28.992566, -0.443466, -0.125605, 1.943679, -1.489896, 0.501331, 0.176209, -1.721379, -2.020062, 0.236745, 1.366906, -0.556401, 1.448500, -1.536245, -33.120130, 1.082915, 1.599669, 2.112954, 0.204726, 0.650907, -0.848502, 0.297401, 2.102644, 0.351320, 0.614744, -0.386737, -0.573066, 0.817339, 1.357631, 1.054751, 3.113812, 1.030466, -1.799641, -0.187511, -0.286624, -0.605831, 0.833493, 0.246992, 3.263433, 0.660338, 1.113244, 0.063419, 2.131541, -0.729531, 0.759385, 3.211595, -0.937740, -0.399210, 0.806591, 1.079074, -0.811020, -1.386096, 1.733828, 0.959116, 0.502285, 0.137614, 2.055958, -1.375792, -2.123228, 2.187038, -0.932344, 0.348369, -0.626590, -0.479898, -0.615185, 0.962711, -0.664870, -0.659689, 0.545554, -1.480769, -0.208014, -0.573120, 1.773937, 1.906833, -0.482247, -0.154309, 1.835914, -2.399661, 1.233030, -0.979611, -0.214109, 2.512589, 0.034215, -0.270014, 0.172239, 1.545379, 0.941662, -0.722258, 0.991281, 0.883873, 6.362677, 0.917561, 0.943882, NaN, K, G, K, H
0.192890, -1.824637, 27.643872, -1.354561, 0.387794, 1.021991, -2.253518, 0.162667, -1.078810, -1.619754, -3.337358, -1.344037, -2.443979, -0.529345, -0.695474, -2.753517, -34.340582, -0.020356, -1.866906, -2.338111, -3.481728, -2.495727, -2.833116, 0.040630, 0.838475, -2.501630, -2.035033, -2.215922, -1.432855, -0.724279, -0.563483, -2.670109, -1.375762, 1.849444, -3.858055, -0.816670, -2.604182, -0.532858, -3.245170, -1.129779, -0.412905, -0.974028, 0.834902, -1.471307, 0.801105, -0.821253, -1.660785, -0.833516, -2.604036, -1.436017, -0.552945, -1.185841, -0.429474, -1.899266, 0.071117, -1.889587, -1.835759, 0.121579, -1.463904, -2.494629, -2.395713, 0.645530, -0.943158, -3.296379, -0.671762, -1.682474, -1.223735, -2.050881, -2.782925, -3.142334, -1.011264, -1.770274, 0.894914, -2.583105, -2.087945, -0.154567, -1.967452, -1.539241, -0.213302, -1.914674, -3.296023, -2.707030, -0.432409, 0.474096, -0.896782, 0.082400, -0.029280, -1.171100, -1.113113, -2.881412, -0.681436, 0.774270, 6.767085, 0.376676, -0.436124, I, K, K, K, NaN
0.990247, -0.484267, 30.015020, 1.593120, 1.283070, 2.251742, -0.719551, 1.272224, 1.440808, -1.078586, -0.445235, 0.355743, 2.240725, 0.502762, 2.181635, -0.998228, -32.356233, 2.151382, 1.243008, 1.124857, 1.332260, 1.494514, 0.725430, 1.601271, 2.310998, 0.451557, 1.467582, 2.049286, -0.595325, 0.596619, 1.403005, 1.750513, 1.699237, 1.359486, -0.805626, 1.239947, 1.446725, 0.312357, 1.461573, 1.501697, 4.158766, 0.910239, 2.387589, 0.109549, 2.352111, 0.972809, 1.394756, 3.254353, 0.096782, 0.424598, -0.241286, 1.657439, -0.093343, 0.309335, 2.452844, 2.027620, 2.036463, 0.378516, 1.980618, 0.448621, -0.975541, 3.951464, -0.002199, 0.794685, 1.879791, 0.892454, -0.490872, 1.610101, 0.046612, -0.509332, 1.114740, -0.933613, 1.471385, 1.069716, 2.783272, 2.244462, -1.138172, 0.431742, 1.769347, -0.945346, 1.652048, 1.328490, 1.148316, 2.463212, 1.658961, -0.019608, 1.000020, 2.380807, 0.495478, -0.851012, 0.621928, 2.652988, 7.557565, 1.684202, 0.268681, G, G, I, I, J
0.891219, -1.978230, 29.165073, -0.669473, -0.340297, 0.767276, -3.167899, -0.628069, -0.559913, -2.752918, -2.063004, 0.601432, -0.500291, -2.125538, 0.281202, -0.723680, -34.417366, -0.296182, -1.236396, 0.591168, -0.482948, 0.392123, 0.987061, 0.106162, 1.190956, -1.353256, -2.141968, -0.317528, -0.201992, -1.521033, 0.645019, -0.126351, 0.260714, 1.084201, -2.204644, -1.435097, 0.860178, -1.275165, -1.222148, -1.675245, 2.210329, 0.024805, -0.403903, 0.025869, -0.014612, -3.179025, 0.132249, 1.718978, -1.792142, -1.873916, -0.598517, 0.946243, -1.423273, -0.897358, 0.469815, -0.388895, -0.327486, -0.643743, 0.525743, 0.596229, -2.945280, 1.829753, -2.381530, -0.549379, -1.558565, -1.988467, -1.694892, -0.540156, -1.018605, -2.644053, -0.528077, -1.257576, 0.590631, -1.819749, 0.157075, 1.258449, -1.083266, -1.705693, 1.780312, -2.232594, -2.837058, -0.122723, -1.254146, -0.007544, -0.717354, -0.603195, -2.076593, 1.014426, -1.658530, -1.826691, -0.243667, -0.352561, 6.635195, -1.460188, -0.776596, K, I, H, I, J
-1.622415, -0.983870, 29.906773, -0.044676, -0.342111, 1.618359, -2.443441, 1.151307, -1.296789, -2.270612, -2.226242, -1.353240, 1.305551, 0.577512, 0.970662, -1.025615, -33.539738, -0.647628, 0.158607, -0.530215, -0.783515, 0.431476, -0.365304, -0.078706, 0.218541, -1.763489, 0.084107, -0.136474, -1.461640, -0.278402, 0.313457, 0.982030, 1.084118, 1.567802, -2.891613, 0.412032, -0.129127, -2.036542, 0.089003, -0.467595, 2.568686, 1.829306, 3.102637, 1.108127, 1.467913, 0.063621, 0.321744, 1.754128, 0.205515, -1.497932, -0.095395, 2.193611, -1.580865, -1.196861, 0.907567, 0.374123, 0.628956, -0.581438, 2.822859, -2.350062, -2.171461, -0.177144, -0.623540, -0.545233, 1.407426, -1.358373, -0.164030, -0.420628, -2.178260, -3.307384, -0.207899, 1.281184, 0.960909, -0.215797, 1.471441, 0.424428, -1.515271, -0.837322, 1.697321, -2.330816, -0.301663, -1.003300, -0.408068, 1.767342, 0.528269, -0.917789, 0.574477, 0.608287, -1.982122, -0.515417, -0.352046, 1.548442, 8.951316, 1.308463, 2.298859, K, I, NaN, J, H
-0.041420, -2.194736, 29.065510, -2.296760, -1.136570, -0.399282, -1.387930, -0.451820, -1.756471, -2.014180, -2.764505, -0.802542, -1.390504, -1.723312, 0.509022, -1.179140, -33.781821, -0.742404, -0.450782, -1.085746, -2.145296, -0.193770, -0.895817, -0.908920, -0.842577, -1.864739, -0.493083, -2.293926, -0.461315, -2.474948, -0.358377, -0.796269, 0.765578, 0.833349, -2.520190, -1.032928, -1.506351, -2.130764, -1.644560, -1.893884, 2.118467, -1.132309, -0.187729, -1.497275, 0.568004, -2.447285, -0.775807, -0.490921, -1.481554, -2.462197, -1.852306, 0.820559, -1.560149, -1.085622, -0.061501, -1.886265, -2.634729, -0.573870, 1.273354, -0.853859, -2.572617, 0.733197, -2.149112, -0.694372, -1.212345, -0.497147, -0.840230, -0.245898, -1.364262, -2.396142, -2.547172, -1.013967, -1.869266, -2.110367, -0.787849, 1.325547, -2.137700, -1.355864, 0.107801, -2.757260, -4.069840, -1.444295, -1.532071, -0.260825, -0.656100, -0.635852, -2.009688, -0.677707, -1.646385, -2.292873, 0.201953, 0.069502, 4.469661, -1.302677, -0.325708, NaN, NaN, H, NaN, J
0.710833, -1.999272, 29.366302, -0.108216, 1.334273, 1.333170, -1.974190, -0.696158, -1.292512, -2.292676, -1.816973, 0.039251, 0.046006, -0.021308, 0.111116, -0.152639, -32.406603, -0.265208, -0.870923, -1.842379, -2.329893, -0.359706, -2.036564, 0.154708, -0.657055, -0.705205, -0.317547, -0.747943, -2.370808, -1.701464, -0.600381, 1.255065, 0.425498, 2.381931, -2.643658, -1.950636, 2.581577, 0.676855, -1.629435, -0.576555, 3.495223, 0.380733, 0.789918, -0.899291, 0.782443, -0.902002, -0.311099, 2.272209, -0.944524, -1.965552, -1.263590, 0.660581, -1.557861, -1.282763, 1.003843, -1.486362, -0.224056, -0.716207, 0.142181, -0.899188, -2.387921, 0.893619, -1.927749, 1.736059, -1.039106, -1.535624, -3.345370, -0.227878, -0.699237, -0.964414, 0.960718, -0.766239, -1.460388, -0.131390, 0.914105, 1.965024, -0.835523, -0.178566, -0.695286, -1.955784, -1.282329, -0.734000, -0.433749, 0.914118, 2.202927, -0.845448, -1.572626, -0.337510, 0.686294, -2.489431, 0.098987, 2.046079, 6.933174, 0.385943, 0.294012, K, G, J, I, G
0.108765, -1.414348, 30.033304, 0.900114, 0.568350, 0.899058, -1.691776, 0.577106, 0.196271, -2.288927, -1.608877, -0.873193, -0.759407, -1.638242, 0.531931, -0.661088, -34.537126, 1.047928, -0.531657, 0.340947, -1.109268, 0.298699, -0.009906, 0.931731, 0.042106, -1.258384, 0.908927, -0.276541, -0.546209, -0.565332, 0.659347, -0.583232, 0.358520, 2.516955, -2.914328, 0.217583, 0.079143, 0.207644, -0.685280, 0.178777, 2.943332, -1.018826, 1.166821, -0.114450, 0.474015, 0.160830, 0.512524, 0.395836, -0.919676, -2.581251, -0.813301, 0.644354, -1.326326, -1.455551, 0.980786, -0.574714, -0.630186, -0.476779, 0.859125, -1.469361, -0.725071, 1.915282, -0.516780, -2.610897, -0.114662, -1.500263, -1.652811, -0.015284, -2.665092, -3.469803, -0.041562, -1.953154, 0.355622, -0.302257, 1.036923, 1.244139, -1.490214, -0.541014, 0.167295, -2.573367, -1.246159, 0.231547, -0.134426, 1.093636, -0.410941, -0.870489, -0.750194, 1.150342, 0.239155, -3.353889, 1.659168, 1.794376, 5.693838, 0.000833, -0.881689, K, G, J, G, NaN
1.134829, -0.201700, 30.367891, 0.547430, 1.748494, 1.203843, -0.250803, 1.347476, 1.166182, -1.340267, -1.433505, -0.735303, 0.246893, -0.926269, 1.234485, 0.035624, -32.632859, 1.636020, 1.914316, 0.563046, 0.776578, 1.729156, 1.707330, -0.405423, 0.786688, 0.954619, 1.427829, 0.029597, 2.239274, -0.941069, 1.451323, 0.589800, 2.688452, 2.087552, -1.057915, 0.454692, 0.224522, 0.596573, 0.294014, 0.623571, 3.779704, 1.332774, 2.117424, 1.948658, 2.238383, 0.395151, 0.002117, -0.002295, -0.000451, -0.547728, 0.969106, 0.903913, -0.184182, 0.857549, 1.288516, 0.536187, 0.205295, 0.772847, 2.923299, 0.232322, -0.546444, 1.583406, -0.434134, 1.025084, 0.642143, 1.585253, 0.569486, 1.886086, -0.696981, -0.808642, -0.118479, -1.212123, 1.252538, 0.305264, 1.835596, 1.454539, 0.026446, 0.811558, 1.351245, 0.250276, 0.401534, 0.589109, 0.533683, 1.398908, 0.613084, 1.058747, 1.003483, 0.616315, -0.167973, -0.518613, 1.583122, 0.637825, 6.837818, 0.341137, -1.020948, K, K, J, G, NaN
-0.217692, -0.087575, 28.992947, 1.307968, 0.382105, 1.814204, -2.200070, -0.476176, -0.409024, -1.383938, -1.957871, -0.516737, -1.322359, -0.804977, 0.867184, -2.196254, -33.439000, -0.535730, 0.936360, -0.773059, -1.625311, 0.942250, -0.690247, -1.306838, -0.809947, -0.468048, 0.552930, -1.552278, -2.527623, -1.597522, -1.258059, -0.639107, 0.499428, 2.163099, -1.789897, -1.560595, 0.814142, -0.502405, 0.150797, -0.778658, 1.376401, -0.525363, 0.620815, -0.724152, 0.410801, -1.703333, -0.827686, 1.578485, -3.119686, -0.917443, -1.761225, 0.395221, -0.995764, -1.749578, 1.667095, -0.611236, -0.540873, -0.287332, -0.357755, -1.281946, -2.222753, 1.603311, 0.115104, -0.590403, -1.822992, -0.028847, -3.216618, -0.176091, -0.782382, -1.617605, -1.394111, -2.251343, -0.976825, -1.235011, 1.640518, 2.187469, -1.440017, -2.732373, 0.478426, -3.342561, -0.638146, -1.408156, -0.375306, 1.811755, 0.629070, -0.952745, -1.757008, 0.504477, -0.982962, -3.167194, 0.233398, 1.245949, 5.627381, -0.502807, -0.908016, H, G, I, J, K
-0.012009, -0.077101, 29.477431, 0.199358, 2.349311, 1.801849, -0.726521, -0.147122, 0.165569, -2.452747, -1.521230, -0.993590, -0.474380, -0.415756, -0.753495, -0.802579, -34.545863, 0.191067, 1.021324, -0.071759, -0.538633, 0.761461, 0.172982, -1.465064, -0.520345, -0.149199, 0.175171, -1.458432, 0.947918, -1.436345, 1.070433, 0.429391, 0.463762, 2.225035, -1.313966, -0.965480, 0.673469, -0.082079, -0.945825, -1.239485, 3.202718, 0.791831, 2.862005, 1.791612, 1.174702, -0.920961, -0.566158, -0.272077, -1.536791, -0.666974, -1.282434, 1.541133, -1.859359, 0.275375, 0.763807, 0.835548, -1.206593, -0.593318, 1.179307, -0.298604, -3.019094, 1.660671, -1.126375, 0.974360, -1.194976, -0.817616, -1.728504, 0.095547, -0.148191, -0.880158, -1.499769, -0.437746, 0.869209, -1.027389, -0.165893, 0.599171, -1.470658, -0.335624, -0.601802, -0.466816, -0.714313, 0.710729, 1.071607, 2.007059, 0.673413, -1.225800, -0.902482, -0.629497, -0.981178, -0.376150, -0.243916, 0.382954, 8.249140, 0.093263, -1.090505, NaN, H, NaN, K, H
1.418306, 0.977915, 28.741086, 1.216539, 0.472949, 2.196921, -1.720389, -0.180699, 1.025296, -0.508906, -1.136819, -0.362322, -0.273150, 0.106687, 1.514672, -1.821543, -32.473581, 0.674206, 1.109784, 0.378245, -0.404886, 0.424135, 0.712942, -0.835321, 1.537812, 0.741800, 0.098746, -0.413551, 0.388950, -0.368724, 0.456276, 0.608206, 1.192355, 3.400304, -0.008036, -0.659443, 0.176363, -0.753554, -0.964952, 0.584873, 3.471386, 0.452679, 2.489649, 0.843359, 1.526265, -1.261437, -0.666272, 0.491074, -1.593925, -0.795451, -0.534192, 1.853766, -0.660161, -0.187524, 3.115948, 1.085712, 1.096347, 0.169215, 2.515582, 0.426554, -1.143373, 2.145184, 0.168648, -0.230496, -0.312047, 1.025557, -1.001042, 2.069785, -0.763690, -0.287969, -0.171051, -1.202872, 0.192199, -0.954415, 1.522907, 2.852585, -0.854765, -0.671710, 2.393064, -1.701024, -1.150065, -1.821464, 0.750197, 2.095656, -0.224559, 1.799780, -0.737314, 0.705435, -0.088437, -0.803758, 0.681781, 1.309109, 6.769344, 0.844655, 0.460761, K, K, G, K, J
0.505156, -0.201764, 31.248141, 2.047764, 1.375596, 1.835448, 0.764614, 0.874889, 1.146129, -0.530441, -1.040597, -0.723676, 0.784777, 1.424340, 2.022324, -1.466974, -33.184174, 1.070537, 2.268962, 1.213931, 2.320832, 1.935522, 1.768853, 0.607053, 1.890431, 1.215337, 0.998038, 1.245037, 1.754935, 0.121497, 1.386930, 1.037479, 1.344506, 1.789942, 1.747224, -0.114534, 0.577993, 0.050382, 0.200796, 0.745665, 2.747106, 1.184656, 2.476371, 0.024899, 3.336608, -0.189798, 1.137477, 1.286512, -1.247339, 0.728463, -0.949182, 2.438159, -1.636810, 1.722488, 1.956144, 2.396085, 0.470231, 0.667479, 2.137800, 1.684579, -0.428578, 3.247894, 1.541824, 0.589479, 1.445076, 2.277040, 0.219850, 1.342121, -0.567893, 0.208540, -0.818799, 0.614791, 0.724490, 0.677890, 0.783505, 1.715856, -1.431876, 0.262270, 0.779270, -0.285832, 0.125762, 1.865102, 1.922708, 3.112963, -0.245833, 0.833862, 0.887554, 1.255434, -0.183318, -0.919392, 0.039910, 2.269010, 7.474077, 0.966878, -0.059616, G, I, K, G, J
-1.913230, -3.607936, 27.512968, -1.466465, -2.686183, -0.841442, -3.352836, -2.553227, -1.790831, -2.466218, -2.429150, -1.286201, -2.582090, -2.115792, -0.285881, -2.137636, -34.282827, -2.265507, -2.610930, -3.981899, -3.396304, -1.584481, -4.115057, -1.880162, -2.347761, -2.827908, 0.016363, -2.276691, -2.829289, -3.012534, -1.479655, -0.500293, -0.641693, -1.015688, -3.271336, -2.146132, -1.571765, -2.603658, -2.962222, -2.645670, 1.141004, -1.461509, -0.145827, -4.238638, -0.047095, -1.785553, -1.892495, -0.233295, -2.070193, -3.066318, -3.485749, -0.038699, -2.514370, -2.029224, -0.410985, -2.461149, -3.054285, -2.716006, -1.164931, -2.572720, -3.438556, 0.122276, -1.157185, -1.388119, -1.206109, -0.784869, -2.374118, -1.508268, -2.943158, -3.267834, -2.128767, -1.727714, -2.886017, -2.877854, -0.820030, 0.499692, -2.331387, -1.792976, -0.905356, -3.298113, -4.177705, -2.356622, -2.456160, 0.129952, -0.778958, -1.607156, -2.693601, -1.723345, -2.989968, -4.411840, -2.492681, 0.064087, 5.144239, -0.744945, -2.192832, G, I, NaN, K, J
0.147058, -2.615463, 30.264450, 0.635671, -0.003962, -0.025670, -1.957541, -1.382659, -0.515151, -3.209130, -0.985401, -0.379343, -0.145447, 0.966458, 0.277186, -0.729147, -33.841269, 0.755059, -0.009762, -0.177083, 0.251186, 1.826289, -0.827197, -0.436054, -0.138401, -1.235066, 0.923003, 0.150653, -0.341008, -1.088011, 0.993856, 1.452043, 1.216843, 2.373047, -1.572102, -0.494880, -0.108128, 0.178921, -0.781518, -0.604383, 2.660655, -0.314070, 2.138910, -1.119481, 1.520767, 0.915842, 0.065528, 0.462382, -1.764179, -0.091257, -2.254442, 2.918748, -1.642434, -0.700085, 1.050699, 0.346851, -0.274240, -0.430135, 0.491566, -1.653443, -1.378128, 3.235897, 0.464002, -0.645607, 0.140510, 0.804627, -1.899991, 0.209256, -1.227656, -0.862681, -1.083295, -1.614648, -0.178397, -0.517156, 1.528213, 0.548749, -0.777696, -0.398787, 0.500135, -1.778548, -0.767291, 0.408785, 0.995531, 2.057086, -1.269975, -0.363509, -0.445033, -0.373767, -0.402609, -0.853437, 1.492563, 2.128549, 6.460478, -0.189199, -1.155614, J, NaN, K, K, NaN
-1.275623, -1.926481, 30.268518, -1.924273, -0.874760, 0.245883, -2.885745, -1.248669, -0.957955, -3.714530, -3.312531, -2.441449, -1.981624, -0.946330, -0.075421, -2.058072, -33.152953, -0.510307, -0.346289, 0.007505, -1.999909, -0.896571, -1.799523, -2.468693, -1.808949, -2.162612, 0.585339, -1.904552, -1.749649, -1.549137, 0.088386, -0.577033, 1.404710, -0.611834, -2.185337, 0.267753, -1.231319, -0.188895, -1.262858, -1.588382, 0.744067, -0.523408, 0.779228, -1.034295, -0.566335, -1.305652, -0.850118, 0.314408, -2.481730, -3.485172, -1.940844, 0.149518, -3.398580, -0.848528, -1.263684, -0.639239, -1.774488, -0.131093, 0.076032, -1.403389, -2.235083, 1.768974, -2.198522, -1.229879, -2.654858, -1.089584, -2.031903, -0.537856, -2.028408, -2.726969, -0.536483, -1.916637, 0.065231, -1.397186, -0.136005, 0.524042, -2.545129, -0.535983, 1.126323, -3.830104, -1.964930, -1.845550, -0.548070, 1.293878, -0.471554, -0.013251, -0.792666, 0.033205, -1.927946, -2.546621, -0.876507, 0.034820, 6.066964, -0.208969, -1.865843, J, G, H, K, NaN
0.181159, -2.106171, 29.396617, -0.595147, 0.430673, 1.314556, -0.938259, -0.193360, -0.998858, -1.046719, -1.834883, -1.298276, -0.351510, -0.452926, 1.450921, -1.353668, -33.517251, -0.353460, -0.463919, -0.487054, -1.439709, 0.821709, -0.746503, -0.234590, 0.586816, -1.442485, -0.043948, -1.067149, 0.056899, -1.017188, 0.253488, 1.157017, 2.455783, 1.562740, -0.968205, -0.232650, -1.415445, 1.102190, -1.039812, -0.732465, 2.884628, 1.036637, 0.517077, -0.132634, 2.476010, -0.362402, -0.568250, 0.902461, -0.033040, 0.252050, -0.849403, 1.210827, -0.620887, 0.074788, 1.184179, -0.209607, -1.150343, 0.231707, 2.145416, -0.377292, -1.023525, 2.111414, -0.710096, -0.444685, -0.499567, 1.249629, -0.327142, -0.207488, -1.321540, -0.333908, -1.088309, -1.252278, -0.444227, 0.340660, 1.211902, 0.638003, -0.555345, 0.284330, 1.956245, -1.312089, -1.406333, -1.079774, 0.476025, 2.070915, -0.813704, 1.441371, 0.486165, -0.040365, -0.838833, -0.794441, 0.036768, 0.175266, 7.150961, 0.298116, -0.657984, I, I, H, J, J
0.697375, -0.941910, 29.979161, -0.375647, 1.389597, 0.188001, -2.545294, 0.002722, -0.498818, -0.923802, -1.586139, -0.405407, -0.021828, -0.004277, 0.573717, -0.450897, -32.578261, -1.540720, -0.293507, 0.354450, -0.561482, 0.751427, -0.096809, -0.100204, 1.961713, -0.368700, -0.598207, -2.373551, -0.435949, -1.181339, 0.092499, -0.774963, 1.111695, 1.962373, -1.055662, -0.203080, -0.348688, 0.038422, -0.992656, -1.238768, 1.716515, 1.258346, 0.983009, -1.084367, 1.062362, -0.713144, 0.380267, 1.536419, -0.970482, -1.308188, 0.572487, 0.772737, -1.071994, -1.391689, 1.865709, -1.183358, -1.768312, -0.091640, 0.271190, -1.119443, -0.857903, 1.933478, -0.774750, -1.315588, -1.412887, 0.062542, -2.302422, 0.504642, -1.619799, -1.814449, -0.648695, -0.559297, -0.702427, -0.180420, 0.961737, 1.119307, -1.394024, -1.618518, -0.067750, -2.149165, -0.039656, -0.973433, -0.907423, 1.450066, -0.839376, -0.696648, -0.431300, 1.488254, -1.062172, -0.977204, 1.596420, -0.070425, 5.686051, 0.088152, 0.428276, K, I, K, G, K
1.731433, 0.880720, 30.045015, 0.899688, 2.840881, 2.351841, 0.851846, 0.775048, 1.783699, 0.395366, 0.009924, 1.495670, 0.067181, 1.355323, 0.903513, 0.835529, -32.011317, 1.769644, 2.115707, 0.895538, 1.594471, 1.564640, 0.408626, 0.509322, 1.706589, 1.416662, 1.464742, 0.508657, 0.406082, 1.711977, 1.802882, 2.221195, 1.876291, 3.274142, -0.062792, 0.529787, 2.123770, 2.124667, 0.014633, 1.768927, 4.186694, 2.767114, 2.472247, 1.024058, 4.265023, 1.783145, 0.279498, 2.467326, -0.411145, 1.376609, 0.700145, 2.989347, 0.830893, 0.936885, 3.167243, 1.629078, 0.934474, 1.318751, 1.888464, 1.988905, -0.401071, 3.455824, 1.512808, 2.324150, 0.560054, 1.822928, 1.298228, 2.027308, 0.915665, 2.013649, 1.212814, 0.448840, 1.237505, -0.091537, 2.278496, 2.286969, 1.461428, 2.645610, 2.030859, 0.961063, 1.854688, 1.063663, 0.987639, 2.462080, 2.324402, 2.030380, 1.476329, 2.312065, 2.381718, 0.794047, 0.636825, 3.263802, 9.296967, 1.888381, 1.709305, H, G, G, I, J
-0.076869, -0.803039, 26.878590, -1.142797, -0.127184, 1.438421, -2.697404, -1.527867, -0.181436, -2.456462, -1.089263, -1.752759, 0.018006, -1.193814, -0.462819, -2.668892, -33.356516, -1.333828, -0.751838, -1.502009, -1.704753, -1.242933, -1.020915, -0.789887, -0.216673, 0.242172, -1.507435, -1.732679, -0.823978, -1.544574, -0.607354, 0.361579, 0.128899, 0.502048, -1.058956, -1.341198, 0.145654, -0.854566, -1.776191, -0.639183, 3.096155, 0.286548, 1.225264, 0.886125, 1.707248, -2.580848, -2.116890, 0.804071, -1.371899, -1.735008, -1.811040, -0.133928, -2.745660, -1.316073, 2.800141, -0.951703, 0.681477, -2.029181, 0.723249, -0.158340, -2.373809, 0.181657, -1.250620, -0.638178, -1.977666, -1.019948, -2.212050, -1.501487, -2.168374, -2.621141, -1.093008, -2.086619, 0.171552, -0.238226, 0.622016, 0.754611, -2.605283, -0.384004, 0.952994, -1.009374, -1.525592, -0.164519, -0.365755, 0.317696, 0.802374, -0.655918, -2.431510, -0.315391, -0.638239, 0.314627, -1.338090, 0.348457, 8.849348, 0.425139, -0.663821, K, J, H, NaN, J
0.869310, -0.133790, 29.093505, 0.686278, -0.777270, 0.624860, -1.247354, 0.131982, -0.454859, -1.691727, -1.096040, 0.620953, -0.619782, -0.929819, 1.855557, -0.494327, -34.647864, -0.447494, -0.197902, -0.645607, -1.002495, -0.658113, -0.668217, -0.274832, -0.115083, -1.091745, 1.134843, -0.889526, -0.059122, -0.667246, -0.593461, 0.473719, -0.285564, 1.806633, -1.637053, -1.487117, 1.060795, -1.575010, -1.072496, -1.339411, 2.196833, 0.378254, 0.889169, -0.676965, 0.292502, -1.784031, 0.587926, 1.239213, -1.687439, -0.813588, -0.963838, 0.980313, -2.152774, 0.340104, 0.685761, 0.835556, -0.766266, -0.213146, 0.566228, -0.870944, -2.976839, 1.203719, -0.282152, -0.763253, -0.330432, -0.666182, -1.901614, -0.567159, -1.171537, -2.125595, 0.315023, -0.361646, -0.300377, -2.336291, -0.425086, 1.096181, -1.318307, -1.203617, 0.447723, -2.848203, -2.435524, 1.546880, -0.883214, 2.543663, -0.148321, 0.133729, -1.562285, -0.682224, -0.090235, -2.648017, -0.816086, 1.094329, 7.349602, -0.171019, -0.645148, I, G, I, H, J
0.895012, -0.377550, 29.575481, 1.016237, 2.193651, 0.113907, -1.556138, -0.318224, 0.107898, -1.416249, 0.994757, 1.165029, -0.325437, -0.173944, -0.062265, -0.489504, -32.002258, 0.150233, -0.309360, -0.651011, -0.002469, 0.366274, 0.181973, 0.573811, 0.472631, -0.376218, 2.659830, 0.479972, -0.758297, 0.130242, 0.434380, 1.009684, 1.585267, 2.491793, 0.362842, 1.532271, 0.792264, 0.680072, 0.069871, -1.179127, 3.387587, 1.123093, 2.432009, -2.385159, 1.433989, -0.002312, -0.152979, 1.285035, -0.424460, -0.675369, 0.680137, 1.671360, -1.571928, -0.588960, 1.258792, 0.237831, -1.553335, 0.462814, 0.759925, -0.815691, -0.591846, 3.568855, 0.274199, -1.337532, 1.783177, 0.008848, -0.621334, 0.632170, -0.420466, 0.167571, -0.467701, -0.452465, 1.379628, 0.397840, 1.937202, 1.958818, -1.466502, 0.254304, -0.429762, -2.644289, 1.495422, -0.717614, 1.355640, 0.818180, -0.178917, 0.127501, 1.569672, 1.582287, 0.103208, 0.117374, 0.813487, 0.118907, 5.779073, 0.617206, 0.733434, I, NaN, J, H, NaN
2.733949, -0.252052, 30.962105, 1.202212, 2.494515, 2.188923, -0.035005, 0.973960, 1.268732, -0.284374, -0.646318, 1.606088, -0.098815, 0.723078, 1.168865, 1.157681, -32.208605, 1.294878, -0.075686, 0.678865, 0.137074, 2.538013, 2.051749, -0.381695, 0.627492, 1.208341, 1.118101, 0.055711, 1.993129, 0.349394, 1.738183, 1.162779, 2.032042, 2.194590, -1.310437, 0.910442, 1.188399, 0.672536, 0.671883, -0.500124, 3.564202, 1.512041, 2.082307, 0.474257, 2.269277, -0.124646, 1.218906, 1.329201, -0.308784, 0.227917, 0.629984, 1.978790, 0.955279, -0.121169, 1.930567, 0.351912, 0.692276, 1.515881, -0.143696, -0.552224, -0.404408, 2.582457, -0.545305, 0.245925, 0.315690, 1.113292, -0.487079, 2.524012, 0.240879, -0.909143, 0.441783, 0.361036, 0.698189, -1.681649, 1.415478, 1.704320, 0.249451, 0.008297, 1.544515, -0.075388, 0.261798, 1.236235, 0.321349, 2.215112, 0.768151, 0.224813, 0.674466, 0.470919, 0.494957, -0.925856, 2.541124, 1.035056, 6.116906, 0.731367, 0.095861, K, H, J, K, NaN
