y, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
3.038364, 0.076480, -0.764367, 29.806586, 1.157034, 0.463403, 1.498550, -1.542411, -0.084493, -0.741120, -1.938797, -0.373142, 0.284657, 0.139986, -0.222088, -0.579632, -1.726310, -35.390850, 0.051751, 0.508917, -0.910313, -0.461854, 1.196934, 0.197303, -1.073755, -0.028759, -0.711746, 0.833058, 0.610016, -1.508500, -1.339362, -0.481113, 0.630890, 0.658642, 2.082613, -1.629254, -1.517613, 0.594768, 0.580289, -0.213155, -0.148799, 2.918694, 0.863841, 1.923857, 0.251252, 1.734584, -0.359086, -0.091770, 0.053549, -1.324285, -1.625776, -1.063404, 0.135070, -1.174459, -2.076254, 1.550869, 1.026098, 0.215214, -1.568507, 1.395750, -0.761813, -2.659141, 0.648217, -0.743826, -0.700435, 0.072414, -1.448830, -1.641066, -0.991938, -0.694845, -2.311794, 0.293828, -1.728345, 1.071249, -0.614936, 2.278364, 0.489843, -0.926393, -1.225971, 1.011046, -2.409000, 0.360905, -0.841152, -0.192173, 0.575577, -0.468500, -1.216215, -0.028357, 2.061740, -0.229921, -1.089451, 0.505312, 0.942662, 8.350112, -0.386207, 0.140569, H, G, I, I, I
7.525632, -0.459179, -0.835410, 30.743679, 0.660709, 0.589519, 1.107125, -2.020141, 1.041346, -1.252641, -0.056682, -0.990239, -1.283801, 1.304455, 0.288120, 0.335778, -1.203031, -34.274817, 0.363699, 0.470914, 0.820184, -1.407819, 0.646629, 1.571655, -0.794952, 0.573638, 0.509386, -1.238163, -0.696059, -1.129264, 0.404658, 0.145814, 0.268823, 1.513030, 2.666301, -1.678076, -1.709359, 2.025895, 2.216700, -0.232230, 0.165966, 4.046084, 1.057066, 1.537647, -0.188461, 3.468722, 1.222457, -0.317179, 1.797513, -1.626918, 0.360665, 0.278336, 1.538066, -1.707468, 0.139574, 3.326210, 1.293839, 1.151910, -0.728222, -0.982468, -0.994707, -0.726488, 1.469155, 0.546870, -0.375153, -0.390586, 0.122474, -0.484157, 0.217214, -1.688390, -1.764474, -0.758954, -0.587975, 1.248780, 0.206034, 2.152008, 1.126649, -0.433321, 0.231334, 0.032093, 0.559397, 1.056110, 1.478234, 0.512885, 2.378812, 0.589948, -0.225140, -0.713414, -0.033377, 0.232728, -0.685399, -0.551882, 1.683850, 8.412844, -0.324634, 0.251073, H, J, NaN, H, H
1.116426, -0.327395, -0.878552, 29.757937, -0.538382, 1.799981, 0.632989, -1.863701, 0.076601, 0.473567, -1.617050, -2.325553, 0.023628, 0.101379, -0.165097, 1.274799, -0.349190, -32.105267, 0.818236, 0.160193, 0.507213, -1.397339, 0.304849, -0.322109, -0.605257, 0.371112, -1.070415, 2.019782, 0.125273, -0.249092, -1.244220, -0.732244, 0.188835, 1.112190, 0.314620, -1.206330, 0.429411, -0.458975, 0.915791, 0.835758, -0.603669, 3.510465, -0.666531, 0.467613, -0.532185, -0.029503, -1.303899, 0.298319, 1.196848, -1.290748, -1.636878, -0.025399, -0.241807, -0.976597, -0.639119, 0.537141, -0.012747, -0.467434, 0.307892, -0.448195, -1.974141, -1.009336, 2.652896, -1.628106, -1.724929, -0.665589, -0.628747, -2.913322, -1.314391, -0.208113, -2.393406, 1.153416, -0.891437, 0.244668, -0.700705, -0.016739, 0.810717, -2.230229, -0.428065, -0.932658, -5.011913, 0.512436, 0.842823, -0.486197, 2.640380, -0.384403, -0.252708, 0.737075, 0.337335, 1.089558, -3.003010, 1.350827, 2.091749, 6.280138, 0.366916, -0.788554, K, J, I, G, K
5.431042, 1.414217, -0.011546, 31.536604, 1.321075, -1.138606, 3.085364, -1.613642, 0.622824, 0.578053, 0.547101, 0.280315, 0.374884, 1.300082, 1.247546, 3.141708, 0.937632, -32.052790, -0.948231, 0.347031, 1.222643, -0.739492, 0.967429, 0.571588, 2.415325, 3.163472, -0.363798, 0.892724, -0.087918, 1.064339, 0.783799, 0.881606, 2.043463, 2.001300, 2.025882, 0.066788, 0.338841, 0.850612, -0.273456, 0.317262, -0.418877, 3.329202, 0.990422, 2.783793, 1.369224, 2.027731, -0.487970, 1.186315, 3.044234, 0.872835, -0.056003, 0.658457, 2.385551, -1.201938, 1.316918, 1.985561, -0.489125, -0.116576, 0.019305, 3.241581, -0.687557, -0.038852, 1.286545, 1.052527, 0.057526, 1.430339, 0.829981, 0.921936, 1.015409, -1.533333, -1.468046, -0.266191, 1.916799, 0.662068, 1.981592, 2.160169, 3.234798, -1.288915, 0.070606, 1.735209, -0.577866, -0.715397, 1.846372, 0.437766, 3.373102, 1.503748, 1.222091, -1.001123, 1.720653, -0.229363, -1.181109, 0.560454, 2.029883, 8.589296, 1.699605, 0.568582, I, J, I, K, NaN
5.224382, 1.379096, 0.491543, 28.972218, 1.933080, 1.805556, 1.574409, -0.045620, -0.132742, 1.755239, -1.539203, -0.421498, -1.081980, -0.036906, -1.508836, 1.535021, -1.140578, -32.919618, 1.014987, 1.126048, 0.477879, 1.169549, 1.923044, 0.433618, 1.287370, 1.173711, 0.358812, 1.507968, -1.159732, -0.150024, 0.079657, 2.508299, -0.694137, 1.994123, 3.053199, -0.842522, 0.836544, 0.389606, -0.842019, -0.154123, 0.134535, 2.936866, 0.068984, 2.424037, 0.165524, 0.820812, 0.562704, 0.118477, 1.830207, -0.939288, -0.598981, -0.205537, 1.431751, -0.176273, -1.555097, 1.604270, 0.189824, -0.698554, -0.135871, 2.501871, 1.073666, -0.379480, 1.695230, 0.169093, 0.838305, 0.580855, 0.811373, -0.101878, 2.743025, -0.429144, 0.332156, 0.056138, -0.527872, 0.090935, 0.285526, 0.395117, 3.793034, -0.792988, 0.221014, 0.222044, -1.326640, -0.272370, -1.207500, 1.672029, 1.223989, 1.294460, 0.221680, 1.016722, 1.639144, -0.177482, -0.895860, 1.523364, 1.220736, 6.731150, 0.868608, 0.486377, NaN, NaN, H, NaN, H
3.061937, -0.440280, 0.116809, 29.104387, 0.736900, 0.031060, 1.614044, -2.096179, -0.287429, -1.055101, -0.372142, -1.789525, 0.325646, -0.765420, 0.113768, 0.506594, -2.813212, -33.500868, 0.731490, -0.043424, -1.166296, -1.944947, -1.279159, -0.884011, -2.131629, -1.515212, 0.443613, -0.477064, -0.661248, 0.233160, -0.714144, 0.482465, -0.507410, 1.519177, 2.071477, -2.683989, -0.088138, -0.238853, -0.373475, -1.298999, -0.904840, 2.770634, 0.998416, 1.679878, -0.216164, 1.096675, 0.922565, -1.226687, 0.121627, -1.253367, -0.436494, -1.107848, 2.899440, -1.836622, -0.854317, 0.747611, -0.489074, -2.855716, 1.389744, 0.989606, -1.388249, -1.065000, 3.003797, -0.387786, -1.076011, -0.665138, -0.820588, -0.391622, 0.033553, -0.886180, -1.938103, -1.945231, -0.070376, 0.648582, -2.257911, 1.754671, 1.879978, 0.047200, -2.061788, 0.960056, -1.157293, -1.712463, 0.216707, -1.388360, 1.758966, 0.076068, -1.465824, -0.643107, 0.174125, -2.153231, -2.596900, -0.540931, 0.267827, 6.579970, 0.614212, -0.097769, G, J, NaN, NaN, K
10.148875, 0.265500, 0.112502, 27.936395, -0.207528, 0.269185, 1.982370, -1.530788, -1.945244, -0.162337, -2.641069, -0.678831, 0.799913, -1.729098, -1.364104, -0.408120, -0.999818, -33.294373, 0.017009, 0.498816, -0.523090, -0.022344, 0.736096, -0.958194, -1.079153, -0.930651, -0.174632, 1.784133, -0.306994, -0.335540, -0.391463, -0.341674, 0.856116, 0.162911, 1.989910, -0.812351, -0.045689, -0.469949, -2.204440, -0.854394, -0.935035, 2.187535, -0.089407, 0.946236, -0.936528, 1.923979, -1.472820, -0.353039, -0.312395, -2.370368, 0.567049, -1.470331, 1.199564, -1.194394, -0.536778, 2.034334, -0.628553, -1.168059, 0.229943, -0.387386, -0.597693, -3.132358, 1.859574, -0.012771, -1.258828, -0.979478, 0.870685, -1.726248, -0.883890, -1.043936, -1.431424, -2.016873, -0.923593, -0.778870, -2.558152, 0.692670, 1.216007, -0.509451, -1.168852, 0.130394, -3.213417, -1.230017, -0.723036, -1.378989, 1.413608, -1.152370, -0.141992, -0.869594, -0.947855, -0.865628, -0.472385, -0.204020, 1.003215, 6.826923, -0.155503, -0.598961, K, I, K, K, K
7.773226, -0.178552, -3.278378, 30.187179, -0.849682, 0.206794, 1.561002, -0.700582, -0.074100, 0.051131, -2.784227, -2.631369, -1.887049, -0.741766, -1.591448, -0.335167, -1.228555, -33.584393, 0.076972, -1.419414, -0.475018, -0.633098, -0.495031, -0.369407, 0.027764, 1.009070, -1.182823, -1.527243, -0.486761, -1.216644, -0.304816, 0.350344, -0.547101, -0.513711, 1.908507, -2.716458, -0.874438, 0.594895, -0.284511, -1.700268, 0.885260, 1.064267, 0.592865, 0.071987, -1.613551, 2.372470, -0.271668, -0.752768, -0.244380, -1.482458, -1.073296, -1.329918, 0.267035, 0.162378, -1.936664, 0.826244, -1.699138, 0.055122, -0.658378, -0.410797, 0.117121, -1.021146, 1.721908, -1.715685, -0.879931, 0.054266, 0.233833, -0.670232, -0.022255, -3.193963, -2.845336, -0.378236, -2.406774, -0.603886, -1.288037, 0.157868, 1.456751, -1.020113, 0.084902, -0.019322, -1.042108, -1.583977, -1.568051, -1.315926, -0.218972, 0.240225, -0.880838, -0.514309, -0.144473, -1.351896, -2.741571, 0.720164, 1.601679, 5.618005, 0.004892, 0.435733, NaN, H, H, H, H
5.538903, 1.340917, -1.004256, 29.306851, -0.665329, 0.239384, 0.775285, -2.103034, -2.061028, 0.271208, -1.422690, -0.097760, -0.709875, -1.969710, 0.161203, -2.277801, -0.222016, -32.620386, -0.031508, -0.525777, -0.395085, -1.742143, -1.884446, -1.834895, -1.203401, -0.934303, -2.299625, 1.380891, -1.683911, -1.128986, -0.078931, 1.481502, 0.061026, 0.613130, 0.916688, -2.924806, 1.188139, -1.007366, -0.707286, -1.118800, -0.897131, 2.884584, -0.829015, 2.600435, -2.642980, 2.040299, 1.229328, -0.256748, 0.242570, -1.206691, -1.614572, -2.291099, 1.921211, -0.956058, -0.174140, 0.666557, -0.743750, -1.034118, 0.048046, -0.028482, -0.653144, -3.199531, 2.970245, -1.574085, 0.719902, 1.032184, 0.223103, 0.034794, -0.024064, -0.639505, -0.362257, -1.089065, -0.945754, 0.257826, -1.845370, 0.349551, 2.420158, -0.994816, 0.608869, 1.056483, -0.865549, -0.620216, -1.673474, 0.584466, 1.021290, 1.384397, -0.415634, -0.219207, 0.289391, -0.470559, -0.357336, 0.376888, 0.299632, 7.350805, 1.789503, -0.430068, H, NaN, J, G, K
6.338022, 1.271761, -0.257487, 29.504968, 1.202989, 0.580529, 0.395733, -1.614659, 0.273393, -0.850894, -0.979759, -0.550844, 0.705172, 0.754615, 0.241205, 1.217828, -0.440403, -31.791003, 0.614955, 0.730127, -0.954277, -0.436411, 0.316342, -0.148388, -0.646664, 0.666238, 0.163395, 1.715424, -0.593095, 0.794466, -0.712986, 0.271692, 1.460161, 1.621750, 2.032343, -0.360051, -0.201213, 0.747627, -0.593073, -0.432652, -0.679858, 2.464297, 2.431096, 0.251045, -1.884342, 0.713545, -0.438481, 0.694835, 1.433802, 0.708314, -0.238914, -0.487114, 2.164922, -0.762379, 0.648797, 1.573408, 1.143837, -0.423393, 1.362238, 1.484644, 0.202800, -0.826111, 1.991762, -0.669417, 0.254732, 0.957796, 0.514603, -2.030134, 0.275073, -0.480661, -0.301279, 0.200734, 0.769023, 0.676326, -1.621899, 0.741687, 1.876846, 0.026264, -1.384169, 1.547598, -1.781191, -0.847678, 0.026106, -0.649046, 1.891145, 0.051425, -0.176886, 1.342548, -0.330691, -0.974783, -1.207915, -0.006659, 0.866133, 5.988790, 1.616822, 0.961434, H, K, H, G, J
2.896132, 0.536252, -1.305145, 30.308102, -1.699540, 0.684922, -0.277924, -0.783854, -0.264377, -0.323292, -2.988692, -3.092254, -1.643287, -0.720991, -0.188888, -0.029376, -1.227104, -32.705734, -1.121983, 0.563712, 1.276539, 0.432167, 1.185068, -0.119700, -0.057323, -0.380195, -0.516821, -0.078025, -1.331189, 1.925336, -1.085415, 0.943920, -0.335861, 1.283593, 0.813283, -0.794353, -1.247594, -0.558714, -1.547542, -0.995472, -0.051436, 2.738713, -0.173160, 0.558649, -0.839446, 2.069002, -1.371779, -1.015332, 0.549186, -1.268677, -0.857975, 0.407221, 0.222647, -2.060894, -0.181340, 0.795667, 0.137358, 0.718046, -0.376860, -0.449221, -0.266085, -1.308066, 1.500622, -0.913054, -0.774837, 0.095517, 1.816888, -1.300790, -1.123923, -1.340049, -2.252456, -0.393790, -1.305441, 0.672794, -0.688610, -0.662789, 0.334773, -1.588230, 0.897019, -0.319788, -0.640805, -0.781362, 0.317689, 1.068397, 0.711529, -0.554544, 0.074379, 0.094013, -0.561117, -1.494908, -0.269860, 0.547404, 0.774947, 6.238755, -0.689559, -0.535880, H, J, J, G, J
-1.025523, -0.345093, -0.660069, 30.497658, -0.977370, -1.262895, 1.216813, -2.919620, -1.644166, -0.005077, -2.188891, -1.515749, -0.309098, -0.442447, 0.098071, 0.350478, -0.065614, -32.560556, -0.902101, 0.613301, -0.046329, -0.919601, -0.144069, -0.331618, -1.971920, 0.728431, -0.462222, 0.635549, -0.516693, -0.320415, -1.358357, -0.620667, 1.587810, 0.102816, 0.043509, 0.617609, -0.193809, -0.367604, 0.030632, -0.536821, -0.399024, 0.831894, -0.237161, 0.555093, -0.798771, 0.822082, -1.609089, -0.078628, -0.731502, -2.253136, -1.617125, -0.896743, 0.264633, -1.714379, -0.156159, 1.045168, -1.454198, -0.501054, -0.159400, -0.361591, -1.294702, -2.086729, 1.620564, -1.003930, -0.725669, -1.321545, 0.830640, -2.086267, -0.301256, -1.463216, -2.827655, -0.230840, -1.054720, -0.024740, -1.516955, 1.599037, 0.612808, -2.037248, -0.634045, 0.773682, -2.813230, -1.383385, -0.507740, -2.076191, 1.379275, -0.568766, 0.813179, -0.895149, -0.243023, -1.537631, -1.838441, 0.713970, 1.273718, 7.299012, 0.139767, -0.981130, NaN, I, K, J, NaN
9.241269, -2.955854, -3.599202, 27.170973, -2.095237, -1.673003, -1.298091, -4.171318, -2.015832, -2.937454, -4.568322, -4.466706, -2.554091, -1.919903, -1.498651, -1.621096, -2.423365, -35.622108, -2.830166, -1.621108, -2.503553, -2.179434, -1.936313, -1.364683, -2.851883, -1.799208, -3.144311, -2.666457, -2.076972, -2.563685, -2.825277, -2.038416, -0.709565, -2.357283, -0.538723, -3.419092, -3.078653, -1.836186, -2.417305, -2.442141, -2.307960, 0.970600, -1.038595, -1.370083, -1.968836, -0.975289, -2.704161, -3.328050, -1.842464, -3.227943, -2.759186, -3.305030, 0.445884, -4.025436, -2.844881, -0.642301, -1.794815, -2.175391, -2.005597, -1.263078, -3.294404, -3.678579, 0.197748, -3.338563, -3.058514, -1.728202, -1.939891, -3.852273, -1.970031, -3.491971, -3.829297, -2.653755, -2.271173, -1.479121, -3.797322, -1.025818, -1.816555, -3.429719, -2.288212, -1.566557, -4.564501, -2.492084, -1.782047, -3.378014, -0.832042, -2.138937, -2.457130, -2.348829, -2.378843, -3.566254, -2.873295, -2.667496, -0.169313, 4.414582, -1.866223, -1.170132, I, H, J, NaN, G
6.400596, 1.754138, 1.077167, 28.715174, 0.872935, 0.285335, 1.548852, -1.099966, 0.721817, 0.615892, -0.642143, 0.781143, -0.216764, 0.192908, 0.469063, 1.988051, -0.686149, -32.878009, 0.813592, 1.461706, -0.096933, 1.054304, -0.015373, 0.018930, 0.270503, 2.058228, 0.970855, 2.249948, -0.834399, 0.071651, 0.687982, 0.963409, 1.991181, 0.237488, 2.484968, 0.812349, 0.949869, -0.326017, -1.053626, -1.027339, -0.276695, 3.360395, 2.179474, 1.934052, -0.115933, 1.430120, 0.439743, -0.276729, 0.946893, 0.516213, -2.169800, 0.610637, 1.950889, -1.907945, -0.029343, 3.584332, 1.287979, -0.347936, -0.004670, 2.940576, -0.659326, -1.281736, 1.301880, 0.926812, -1.698722, 0.813636, 0.076421, -0.162657, 1.834196, -1.540659, -1.918291, 1.007018, -0.737450, 1.698912, -1.055889, 2.230008, 1.387662, -2.577197, 0.649887, 1.231332, -0.640762, 0.494484, 0.490293, 0.134764, 1.078313, 0.863625, 0.582765, 0.211856, 1.066692, -0.789434, -0.974570, -0.882130, 1.012380, 6.408170, 1.072191, 1.028937, J, H, J, G, G
-0.238195, 1.623729, 1.320471, 30.067642, 0.180229, 2.034705, 0.734890, 0.332366, 0.291988, 1.016108, -1.671129, -1.866919, -0.501363, 0.467593, 0.112570, 0.653809, -1.032845, -33.929441, 0.700381, 1.749613, 0.966455, 1.087326, 0.986152, 0.079088, -0.682997, 0.029680, 0.610823, 0.520996, -2.649513, 1.450373, -0.126163, 1.275241, 0.472120, 1.711409, 1.526854, -0.577156, -1.310450, 1.057919, -1.240460, -0.045248, -0.084940, 2.271449, 1.491528, 1.167281, 0.837593, 2.843389, -0.892432, 0.910629, 2.075821, -1.050889, 0.450474, -1.317145, 1.992782, -1.626300, -0.343190, 0.707909, 0.498413, -0.233031, -0.795755, 1.559292, 0.615512, -2.522296, 2.006973, 0.120376, 2.401951, -1.154828, 1.034351, -1.572778, 0.271196, 0.574113, 0.323243, -0.714255, 0.113058, -0.132444, -1.472150, -0.906465, 0.958719, -0.585798, -0.113418, 0.500086, -0.353502, -1.047006, 0.897850, 2.480749, 3.117061, 0.996130, -0.082630, 0.302198, -0.588739, 0.280908, -0.311575, 1.340663, 1.706078, 8.439197, 0.535898, -0.060197, NaN, G, I, J, I
10.808778, 2.023901, 0.723509, 29.995407, 1.544949, 2.690908, 2.299398, 0.758072, 1.985787, 1.349493, 1.401593, -0.599913, 1.294764, -0.381635, 1.132133, 2.346749, -0.573631, -32.531932, 1.319226, 1.177563, -0.404699, -0.539124, -0.648157, 0.420728, -0.027113, -0.118243, -0.280850, 2.674215, 0.688269, 0.322690, 0.457156, 1.561937, 1.174592, 1.932023, 1.213875, -1.615294, 2.322654, 0.631299, 1.797235, -0.145430, 1.436238, 3.606703, 2.640375, 1.515529, -0.557871, 4.184440, 2.549451, 0.984262, 1.153303, 0.308646, -0.558971, 0.102224, 2.055454, 0.745644, 0.282869, 2.679741, 1.615212, -0.614160, 3.101822, 2.132299, 0.503693, -0.814637, 4.702181, 0.340944, 0.724862, 1.671292, 1.733620, 1.058226, 1.406949, 0.861227, -0.487776, 1.266016, 0.794287, 1.737219, -1.210168, 3.265651, 1.426660, 1.052448, 0.498103, 2.418440, -0.753462, 0.033731, -0.375409, 0.704498, 2.361374, 2.105930, 1.412495, 3.572923, 2.156495, 0.409543, -2.165682, 0.198247, 0.751184, 7.439831, 1.768644, 1.989481, J, J, NaN, K, H
8.576500, 0.576648, -1.913751, 30.243843, 0.067608, 0.401978, 3.813288, -0.879675, 1.405855, -0.761825, -2.110840, -2.226319, -1.245284, 1.100755, 0.703416, 1.143359, -1.074822, -34.172904, 1.539914, 0.542297, 1.729994, -0.166304, 0.958980, 1.230721, 0.287979, 2.149643, -1.240263, -1.123556, 0.195027, -0.549852, 0.203070, 1.597558, 0.805371, 0.912444, 2.648533, -2.035853, -0.976654, 0.335546, -0.010258, -0.147343, 0.815864, 2.737463, 2.251650, 2.091906, -0.447726, 2.944641, 0.338531, -0.022919, 1.153559, -0.720473, -0.749623, -0.088141, 0.960243, -1.129439, -1.053729, 2.044511, 1.523616, 1.265579, -0.322404, 0.912538, 0.173728, -1.979554, 1.291366, -1.821534, -1.037646, 1.149390, -0.663717, 0.169721, -0.194982, -2.596812, -1.879115, 0.644584, -0.723688, 1.983851, -0.502339, 1.010925, 1.836000, -1.021857, 0.493582, 1.447888, -1.306841, 1.354626, -1.421749, 0.813021, 1.818437, 0.440643, -0.992524, 1.518412, 0.982790, -1.483356, -0.688752, -1.214648, 1.693803, 7.883934, 0.330234, 1.889987, J, NaN, G, H, K
-0.491736, 1.109940, 0.216955, 32.062168, 1.578207, 1.598861, 2.025659, -1.947029, 1.208963, -0.752625, -0.140176, -0.388580, 1.941334, 0.593414, 0.496804, 0.369437, 0.042813, -32.779459, 1.024534, 1.410349, 1.771459, 0.307590, 1.339320, 0.848308, 1.236706, 2.187722, -0.009038, 0.793785, 0.628793, -1.141771, 1.829048, 1.246360, 1.158153, 2.994910, 0.741135, -2.494231, 0.445159, 1.555881, 1.159801, 0.346683, -0.494656, 2.867618, 2.517225, 0.526169, 1.075893, 2.838476, 0.352843, 0.955375, 2.887382, 0.643330, 0.913027, 0.404972, 2.566341, -0.694583, 0.777354, 0.026140, -0.509890, -0.384238, 1.795385, 1.885150, -1.763020, -0.845860, 2.732835, -0.299076, 0.715437, 0.351399, -0.143003, 0.505582, 0.954465, -0.838934, -0.211085, -0.429612, 0.852168, 1.714716, 0.667971, 3.033998, 1.523076, 1.200908, -1.629828, 1.551162, -1.085362, 0.786113, 0.244668, -1.207303, 2.176976, 1.292426, -0.065438, 1.062679, 2.317859, 0.980333, -0.846922, 0.307959, 1.074619, 6.859907, 1.876324, 0.424349, H, H, G, H, G
13.566492, 0.002300, -2.363939, 26.866904, -0.286124, -0.011721, 2.127560, -0.260150, -0.819552, -1.452851, -2.565702, -0.566898, -0.145982, -0.669658, -1.018162, 0.916217, -1.372968, -33.704425, 0.013443, -1.351549, -1.414075, -1.514395, 0.342666, -0.437259, 0.061280, 0.345486, -0.338721, -0.961910, -0.679643, 0.932368, -3.121672, 0.929386, 0.244165, -0.483628, 2.065299, -0.892475, 0.349966, -0.792535, -1.450686, -0.927024, -0.753926, 1.842411, 0.655032, 2.246237, -1.324336, 0.635512, -2.405040, -1.453119, -0.385738, -0.576068, -0.746545, -1.369138, 0.751405, -0.714692, -0.210689, 2.246641, -0.147996, -0.280945, 0.290785, 1.091129, 0.840622, -1.189633, 0.303652, -2.003547, -1.359058, 0.971283, -1.224708, -0.535719, -0.821516, -1.774629, -1.666437, -0.636012, -1.658708, 0.106434, -0.904743, -0.286591, 2.044278, -2.200956, -0.819195, 1.138169, -1.058785, -1.576021, -0.353466, -0.251115, -0.461721, -0.323715, -0.891977, -0.315352, 0.122720, -1.131299, 0.050962, -0.866582, -0.300200, 7.260336, -0.368849, 0.712267, NaN, G, H, I, I
2.993238, 0.224899, -0.652119, 28.780454, -0.344950, 0.771685, 1.819840, 0.093644, 0.598994, -0.846141, -0.589948, -2.126738, -2.286339, -1.592594, -1.060642, 0.958674, -2.098077, -32.666963, -1.228772, 0.893202, -1.304383, -0.933324, 0.226751, -0.601517, -0.397262, -0.410635, -0.744346, 0.579608, -2.373751, -2.102208, -1.011333, -0.338812, -0.753083, 0.674468, 1.998706, -1.565782, 0.054659, -0.573408, -0.331513, -0.567972, -1.585282, 2.048910, -0.076073, 0.876928, -0.966411, 1.374097, -0.570360, -1.347002, 0.910509, -1.167586, -2.056989, -0.092597, -0.581085, -0.814389, -1.300618, 1.515677, -0.450741, -1.315504, 0.201451, 1.238586, 0.265244, -1.890330, 0.764909, -0.722376, 0.059406, -1.225524, 0.098412, -0.822168, 0.506909, -0.897890, -1.449278, -1.180457, -1.632339, -0.615249, -0.486693, 0.371334, 1.938442, -2.790421, -0.034079, -0.030655, -1.856996, -0.441900, -1.507492, -0.634328, 0.194256, 1.123811, -0.045857, -0.952041, 0.862454, -1.815059, -1.897293, -1.420357, -0.130121, 5.418364, -0.071821, 0.413422, H, NaN, G, NaN, K
3.583313, -0.440297, -0.641934, 30.321107, 0.395270, 2.164540, 2.567513, 0.348379, 0.745160, -1.405631, -1.033497, -1.039788, -1.620536, 0.940693, 1.084322, 0.877227, -1.145091, -33.872657, -0.547907, 0.809660, 1.313301, -0.542509, 1.067786, -0.034541, -0.198450, 0.440845, 0.389572, 0.165201, -1.246427, -0.518613, 0.018933, 1.467421, 1.677690, 1.044774, 0.937680, -1.408048, 1.142304, 1.045861, 1.942451, 0.954160, 0.046241, 3.395364, 1.399753, 0.874640, 1.409595, 2.788117, 0.479413, -1.055500, 1.869699, -0.589897, 0.504194, -0.770647, 2.841894, -0.032109, -0.008716, 3.467469, 0.983550, 0.262168, 1.147252, 0.786203, -0.949657, -0.372014, 2.012551, 0.164664, 0.949527, -0.494069, 0.000452, -1.042951, 0.946435, -0.144336, -1.407517, -0.037677, 0.046138, -0.322376, 0.360820, 2.626839, 0.920675, -0.741171, -0.108102, 0.683650, -0.131284, 0.139912, 1.592013, -0.253489, 1.291656, 1.476198, 0.353682, 0.491273, 0.792606, 0.247372, -1.726812, -0.197257, 1.784144, 7.823273, 1.263742, 1.136290, J, J, G, G, I
7.654533, 0.890797, -1.471449, 30.954782, -1.208618, -0.577910, 0.079100, -1.511111, -0.289493, -0.734880, -1.535620, -1.125362, -0.134762, -0.368744, 0.282413, 0.316333, -1.281719, -32.188822, -0.891396, -0.686364, 0.295351, -1.563520, 0.250496, -0.193941, -0.738810, 0.459861, -0.224577, -0.151771, -0.218880, 0.252329, -0.376946, -0.452805, -1.165980, 1.283582, 3.079208, -1.616356, -0.099030, 0.899044, -0.656311, -1.904040, -0.491913, 2.185696, 0.904374, 2.743211, -2.165266, 1.447260, -0.748025, -0.141456, 0.336593, -2.924436, -0.740558, 0.400083, 1.008617, -0.385788, -0.220531, 2.010014, 1.358920, -0.877717, 1.152993, -0.483590, 0.826009, -0.796860, 2.113292, -0.856388, -0.763896, -0.422456, 0.223773, -0.926759, 1.721777, -1.551291, -1.070919, -1.547547, 0.309659, -1.114171, -0.989681, 1.057850, 1.953295, -0.210966, -1.396909, 0.395698, -1.310956, -1.006475, -0.776988, -1.308713, 0.044370, -0.848523, -0.411391, -0.966056, 1.059336, -0.646247, -1.062549, 0.746868, 0.120553, 5.436282, 0.081133, 0.620710, G, G, I, NaN, K
8.607740, 0.209353, -0.245716, 30.404613, -1.603400, -0.311344, 2.735876, -0.221609, 1.208759, 0.341156, -1.134308, -1.210512, 0.161661, -0.226769, -0.452458, 1.656689, 0.437063, -33.094987, 0.945380, 0.383362, 0.524240, -1.643731, 0.949391, 0.336640, 0.270955, 0.313689, 0.030569, 0.645835, -0.428376, -0.628991, -0.368305, -0.811603, 0.338201, 2.019802, 2.875014, -1.583896, -0.005056, 1.466495, 0.075715, -0.259666, 0.619363, 3.033937, 0.804096, 2.973669, 1.151209, 2.110432, -0.925154, 0.416603, 1.430798, -1.459992, -1.135146, 1.175302, -0.461104, -1.237965, 0.304876, 1.456454, -0.603946, -0.245313, -0.060663, 0.850885, 0.096395, -1.672534, 0.600954, 0.002051, -0.829163, -0.817916, -0.655214, 1.155070, 0.677313, -1.638038, -2.433822, -0.119500, -1.368341, 0.874064, 0.299056, 1.366003, 3.300512, -1.920825, 1.836089, 1.136639, -0.805278, -0.042477, 0.513236, -0.282689, 1.886694, 1.947095, 0.614540, -1.660740, 1.702044, 0.320368, -0.794317, 0.370002, 2.577327, 7.850197, -0.054878, 0.240967, NaN, J, H, I, J
